vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,pit_time,class,group,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,lap_time_seconds,START_UTC_SECONDS,lap,Steering_Angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
41,1,16,0 days 00:02:27.663000,0,,44.034,0,51.039,0,52.590,0,146.7,41:09.117,2025-11-11 10:46:07.492,0:44.034,0:51.039,0:52.590,,,Am,,Toyota Gazoo Racing,FF,44.034,51.039,52.59,17.801,17.801,26.233,44.034,28.803,1:12.837,22.236,1:35.073,33.066,2:08.139,19.524,2:27.663,15,2319.114,1747579469.114,1747579469.0,2025-05-18 14:44:29,30.22,39.8,61.09,1013.1,5.76,274.0,0.0,147.663,1747579321.451,16,-6.273525835866262,0.025427963525835866,-0.11817082066869303,80.04278723404256,3.262917933130699,6315.841945288754,6.684650455927052,6.775037993920972,142.2287537993921,1,0 days 00:02:26.549000,1.114
46,1,1,0 days 00:02:33.399000,0,,47.158,0,51.433,0,54.808,0,141.3,2:33.399,2025-11-11 10:07:31.774,0:47.158,0:51.433,0:54.808,,,Am,,Toyota Gazoo Racing,FCY,47.158,51.433,54.808,20.649,20.649,26.509,47.158,29.125,1:16.283,22.308,1:38.591,33.355,2:11.946,21.453,2:33.399,0,3.396,1747577153.396,,,,,,,,,,153.399,1747576999.997,1,-3.0105449358059917,0.0012553495007132669,0.017090784593437946,19.685338659058488,0.5396291012838802,1735.493580599144,1.7315643366619116,1.7709526390870185,27.688456490727535,1,0 days 00:02:25.537000,7.862
46,1,2,0 days 00:03:43.155000,0,,1:03.804,0,1:17.356,0,1:21.995,0,97.1,6:16.554,2025-11-11 10:11:14.929,1:03.804,1:17.356,1:21.995,,,Am,,Toyota Gazoo Racing,GF,63.804,77.356,81.995,26.747,26.747,37.057,1:03.804,42.581,1:46.385,34.775,2:21.160,56.687,3:17.847,25.308,3:43.155,1,226.551,1747577376.551,,,,,,,,,,223.155,1747577153.3960001,2,-3.7694591416813643,0.024430629041740152,-0.07562463256907702,75.89270135214579,3.228101116990006,6187.017673048601,6.468486184597296,6.580082304526749,138.1362150220913,1,0 days 00:02:25.537000,77.618
46,1,3,0 days 00:02:26.355000,0,,43.294,0,51.089,0,51.972,0,148.1,8:42.909,2025-11-11 10:13:41.284,0:43.294,0:51.089,0:51.972,,,Am,,Toyota Gazoo Racing,GF,43.294,51.089,51.972,17.641,17.641,25.653,43.294,29.102,1:12.396,21.987,1:34.383,32.596,2:06.979,19.376,2:26.355,2,372.906,1747577522.906,,,,,,,,,,146.355,1747577376.5509999,3,-2.635867407701469,0.006881699086939262,-0.03397240968638349,23.48580786026201,2.760023818975784,4654.418650793651,0.8491514489876935,0.8840611353711789,95.22940476190476,0,0 days 00:02:25.537000,0.818
46,1,4,0 days 00:02:25.981000,0,,43.661,0,50.538,0,51.782,2,148.4,11:08.890,2025-11-11 10:16:07.265,0:43.661,0:50.538,0:51.782,,,Am,,Toyota Gazoo Racing,GF,43.661,50.538,51.782,17.627,17.627,26.034,43.661,28.673,1:12.334,21.865,1:34.199,32.462,2:06.661,19.32,2:25.981,3,518.887,1747577668.887,,,,,,,,,,145.981,1747577522.9060001,4,-4.669863880974992,0.0147673314339981,-0.07892212725546059,80.78012662234885,3.3466286799620133,6330.7009493670885,6.971422918645142,7.086641342196898,145.0912183544304,1,0 days 00:02:25.537000,0.444
46,1,5,0 days 00:02:27.362000,0,,43.690,0,51.530,0,52.142,0,147.0,13:36.252,2025-11-11 10:18:34.627,0:43.690,0:51.530,0:52.142,,,Am,,Toyota Gazoo Racing,GF,43.69,51.53,52.142,17.616,17.616,26.074,43.690,29.039,1:12.729,22.491,1:35.220,32.84,2:08.060,19.302,2:27.362,4,666.249,1747577816.249,,,,,,,,,,147.362,1747577668.887,5,-3.7152070818842873,0.02022636737274739,-0.0693427126146064,80.39841606070186,3.33322794815049,6337.226265822785,7.074949415112236,7.196212456528611,144.64606012658228,1,0 days 00:02:25.537000,1.825
46,1,6,0 days 00:02:26.027000,0,,43.612,0,50.450,0,51.965,0,148.4,16:02.279,2025-11-11 10:21:00.654,0:43.612,0:50.450,0:51.965,,,Am,,Toyota Gazoo Racing,GF,43.612,50.45,51.965,17.917,17.917,25.695,43.612,28.424,1:12.036,22.026,1:34.062,32.603,2:06.665,19.362,2:26.027,5,812.276,1747577962.276,,,,,,,,,,146.027,1747577816.249,6,-4.173673036093418,0.012559902942068548,-0.07183409159842281,79.47495905368517,3.2744919623900515,6347.710606060606,7.408069457082195,7.533501668183197,143.18257575757576,1,0 days 00:02:25.537000,0.49
46,1,7,0 days 00:02:25.679000,0,,43.189,0,50.411,2,52.079,0,148.7,18:27.958,2025-11-11 10:23:26.333,0:43.189,0:50.411,0:52.079,,,Am,,Toyota Gazoo Racing,GF,43.189,50.411,52.079,17.444,17.444,25.745,43.189,28.438,1:11.627,21.973,1:33.600,32.686,2:06.286,19.393,2:25.679,6,957.955,1747578107.955,,,,,,,,,,145.679,1747577962.276,7,-5.3484934086629,0.009189265536723164,-0.08798870056497175,80.81351537978657,3.3411801632140614,6330.1648351648355,8.697649089767733,8.83829409918393,144.7351962323391,1,0 days 00:02:25.537000,0.142
46,1,8,0 days 00:02:25.828000,0,,43.369,0,50.505,0,51.954,0,148.6,20:53.786,2025-11-11 10:25:52.161,0:43.369,0:50.505,0:51.954,,,Am,,Toyota Gazoo Racing,GF,43.369,50.505,51.954,17.529,17.529,25.84,43.369,28.557,1:11.926,21.948,1:33.874,32.724,2:06.598,19.23,2:25.828,7,1103.783,1747578253.783,,,,,,,,,,145.828,1747578107.955,8,-5.584314339386349,0.022442391984971825,-0.10827426424546024,81.0512680025047,3.3237319974953037,6332.459247648902,7.255355353788353,7.384481840951785,144.1337460815047,1,0 days 00:02:25.537000,0.291
46,1,9,0 days 00:02:26,0,,43.295,0,50.639,0,52.066,0,148.4,23:19.786,2025-11-11 10:28:18.161,0:43.295,0:50.639,0:52.066,,,Am,,Toyota Gazoo Racing,GF,43.295,50.639,52.066,17.494,17.494,25.801,43.295,28.494,1:11.789,22.145,1:33.934,32.747,2:06.681,19.319,2:26.000,8,1249.783,1747578399.783,,,,,,,,,,146.0,1747578253.783,9,-5.546092552865462,0.01730830524057616,-0.0827060986821943,80.5999846766779,3.3171927673919708,6310.572741194487,7.901582899172541,8.040711002145265,143.66309341500767,1,0 days 00:02:25.537000,0.463
46,1,10,0 days 00:02:25.537000,2,,43.070,2,50.556,0,51.911,0,148.9,25:45.323,2025-11-11 10:30:43.698,0:43.070,0:50.556,0:51.911,,,Am,,Toyota Gazoo Racing,GF,43.07,50.556,51.911,17.476,17.476,25.594,43.070,28.543,1:11.613,22.013,1:33.626,32.635,2:06.261,19.276,2:25.537,9,1395.32,1747578545.32,,,,,,,,,,145.537,1747578399.783,10,-4.8388956680902995,0.015250457596095182,-0.0860274557657108,80.36191275167786,3.289810860280659,6345.108396946565,7.69209273947529,7.8292983526540585,143.62070229007634,1,0 days 00:02:25.537000,0.0
46,1,11,0 days 00:02:26.213000,0,,43.358,0,50.827,0,52.028,0,148.2,28:11.536,2025-11-11 10:33:09.911,0:43.358,0:50.827,0:52.028,,,Am,,Toyota Gazoo Racing,GF,43.358,50.827,52.028,17.616,17.616,25.742,43.358,28.770,1:12.128,22.057,1:34.185,32.678,2:06.863,19.35,2:26.213,10,1541.533,1747578691.533,,,,,,,,,,146.213,1747578545.32,11,-4.975583156619207,0.016458648894274463,-0.08656013329294154,80.4779218418661,3.3323235383217207,6348.436555891239,7.601479854589519,7.742962738564072,144.73773413897283,1,0 days 00:02:25.537000,0.676
46,1,12,0 days 00:02:26.383000,0,,43.499,0,50.780,0,52.104,0,148.0,30:37.919,2025-11-11 10:35:36.294,0:43.499,0:50.780,0:52.104,,,Am,,Toyota Gazoo Racing,GF,43.499,50.78,52.104,17.592,17.592,25.907,43.499,28.727,1:12.226,22.053,1:34.279,32.741,2:07.020,19.363,2:26.383,11,1687.916,1747578837.916,,,,,,,,,,146.383,1747578691.533,12,-5.149860637968412,0.015319293899039951,-0.10389625270981728,80.06410653453081,3.2935893465469186,6342.623255813954,7.353355528027254,7.504529266026633,143.45079069767442,1,0 days 00:02:25.537000,0.846
46,1,13,0 days 00:02:26.602000,0,,43.256,0,51.278,0,52.068,0,147.8,33:04.521,2025-11-11 10:38:02.896,0:43.256,0:51.278,0:52.068,,,Am,,Toyota Gazoo Racing,GF,43.256,51.278,52.068,17.582,17.582,25.674,43.256,29.209,1:12.465,22.069,1:34.534,32.738,2:07.272,19.33,2:26.602,12,1834.518,1747578984.518,,,,,,,,,,146.602,1747578837.916,13,-5.107930607187114,0.01203810408921933,-0.10000619578686493,79.74300185873606,3.337360594795539,6331.368992248062,7.491426579925651,7.634842007434944,144.5286046511628,1,0 days 00:02:25.537000,1.065
46,1,14,0 days 00:02:26.194000,0,,43.458,0,50.463,0,52.273,0,148.2,35:30.715,2025-11-11 10:40:29.090,0:43.458,0:50.463,0:52.273,,,Am,,Toyota Gazoo Racing,GF,43.458,50.463,52.273,17.624,17.624,25.834,43.458,28.495,1:11.953,21.968,1:33.921,32.864,2:06.785,19.409,2:26.194,13,1980.712,1747579130.712,,,,,,,,,,146.194,1747578984.518,14,-5.116891477621091,0.021575720416922132,-0.08932096873083997,81.36987737584305,3.28632740649908,6382.523006134969,7.752165849172288,7.889190680564071,143.891763803681,1,0 days 00:02:25.537000,0.657
46,1,15,0 days 00:02:26.614000,0,,43.411,0,50.723,0,52.480,0,147.8,37:57.329,2025-11-11 10:42:55.704,0:43.411,0:50.723,0:52.480,,,Am,,Toyota Gazoo Racing,GF,43.411,50.723,52.48,17.608,17.608,25.803,43.411,28.681,1:12.092,22.042,1:34.134,32.994,2:07.128,19.486,2:26.614,14,2127.326,1747579277.326,,,,,,,,,,146.614,1747579130.712,15,-6.433910665451231,0.014815557581282286,-0.08577879064114251,80.4941841385597,3.316317228805834,6337.664133738602,8.247285019750837,8.398002127013067,143.89338905775077,1,0 days 00:02:25.537000,1.077
46,1,16,0 days 00:02:26.297000,0,,43.370,0,50.804,0,52.123,0,148.1,40:23.626,2025-11-11 10:45:22.001,0:43.370,0:50.804,0:52.123,,,Am,,Toyota Gazoo Racing,FF,43.37,50.804,52.123,17.556,17.556,25.814,43.370,28.506,1:11.876,22.298,1:34.174,32.777,2:06.951,19.346,2:26.297,15,2273.623,1747579423.623,,,,,,,,,,146.297,1747579277.326,16,-6.5,0.015057021534728541,-0.08455323020928117,79.97668486502882,3.319077949651198,6330.779635258358,7.631243554746739,7.780740066727328,143.51130699088145,1,0 days 00:02:25.537000,0.76
47,1,1,0 days 00:02:37.487000,0,,48.723,0,52.055,0,56.709,0,137.6,2:37.487,2025-11-11 10:07:35.862,0:48.723,0:52.055,0:56.709,,,Am,,Toyota Gazoo Racing,FCY,48.723,52.055,56.709,21.748,21.748,26.975,48.723,29.361,1:18.084,22.694,1:40.778,34.085,2:14.863,22.624,2:37.487,0,7.484,1747577157.484,,,,,,,,,,157.487,1747576999.997,1,1.2438900365485461,-0.001496265692038773,-0.006217622755442555,26.031723343397427,0.926346734466868,1777.663488279698,1.975533132051486,2.028875734943588,38.86909813269766,1,0 days 00:02:27.174000,10.313
47,1,2,0 days 00:03:41.324000,0,,1:05.055,0,1:16.777,0,1:19.492,0,97.9,6:18.811,2025-11-11 10:11:17.186,1:05.055,1:16.777,1:19.492,,,Am,,Toyota Gazoo Racing,GF,65.055,76.777,79.492,27.716,27.716,37.339,1:05.055,42.220,1:47.275,34.557,2:21.832,55.227,3:17.059,24.265,3:41.324,1,228.808,1747577378.808,,,,,,,,,,221.324,1747577157.4840002,2,-2.5490905456725965,0.005650209874075555,-0.04735338796721967,27.935958424945035,2.2662402558464922,5125.216783216783,1.913273036178293,2.0137727363581854,96.03335664335664,0,0 days 00:02:27.174000,74.15
47,1,3,0 days 00:02:28.618000,0,,43.895,0,52.173,0,52.550,0,145.8,8:47.429,2025-11-11 10:13:45.804,0:43.895,0:52.173,0:52.550,,,Am,,Toyota Gazoo Racing,GF,43.895,52.173,52.55,17.621,17.621,26.274,43.895,29.520,1:13.415,22.653,1:36.068,32.833,2:08.901,19.717,2:28.618,2,377.426,1747577527.426,1747577526.0,2025-05-18 14:12:06,29.68,38.9,62.21,1013.5,6.48,237.0,0.0,148.618,1747577378.808,3,-3.2291654291654295,0.008955152955152956,-0.0955901395901396,79.46252747252748,3.253044253044253,6322.583952451709,7.127031482031482,7.2972423522423515,142.33289747399704,1,0 days 00:02:27.174000,1.444
47,1,4,0 days 00:02:27.174000,2,,43.649,0,50.999,0,52.526,0,147.2,11:14.603,2025-11-11 10:16:12.978,0:43.649,0:50.999,0:52.526,,,Am,,Toyota Gazoo Racing,GF,43.649,50.999,52.526,17.569,17.569,26.08,43.649,28.876,1:12.525,22.123,1:34.648,33.006,2:07.654,19.52,2:27.174,3,524.6,1747577674.6,,,,,,,,,,147.174,1747577527.4259999,4,-1.5867633726201271,0.01361589604110003,-0.0965355092172862,80.63094892716833,3.274100936838924,6351.880664652568,7.293753399818676,7.471485343003929,143.12158610271905,1,0 days 00:02:27.174000,0.0
47,1,5,0 days 00:02:28.482000,0,,44.518,0,51.312,0,52.652,0,145.9,13:43.085,2025-11-11 10:18:41.460,0:44.518,0:51.312,0:52.652,,,Am,,Toyota Gazoo Racing,GF,44.518,51.312,52.652,18.049,18.049,26.469,44.518,28.972,1:13.490,22.34,1:35.830,32.995,2:08.825,19.657,2:28.482,4,673.082,1747577823.082,,,,,,,,,,148.482,1747577674.6,5,-1.9116536848412224,0.01089304973037747,-0.09799131216297184,81.26204313960456,3.2103055721989215,6358.134730538922,7.744249550629119,7.926718094667466,141.61824850299402,1,0 days 00:02:27.174000,1.308
47,1,6,0 days 00:02:27.587000,0,,43.761,0,51.008,0,52.818,0,146.8,16:10.672,2025-11-11 10:21:09.047,0:43.761,0:51.008,0:52.818,,,Am,,Toyota Gazoo Racing,GF,43.761,51.008,52.818,17.640,17.640,26.121,43.761,28.836,1:12.597,22.172,1:34.769,33.212,2:07.981,19.606,2:27.587,5,820.669,1747577970.669,,,,,,,,,,147.587,1747577823.082,6,-2.236051760457418,0.010387300631959074,-0.09575142943123684,80.08947336743907,3.26241348179356,6326.373493975903,8.191256394823954,8.3793033403551,142.54319277108434,1,0 days 00:02:27.174000,0.413
47,1,7,0 days 00:02:27.216000,0,,43.978,0,50.715,2,52.523,0,147.2,18:37.888,2025-11-11 10:23:36.263,0:43.978,0:50.715,0:52.523,,,Am,,Toyota Gazoo Racing,GF,43.978,50.715,52.523,17.788,17.788,26.19,43.978,28.680,1:12.658,22.035,1:34.693,32.895,2:07.588,19.628,2:27.216,6,967.885,1747578117.885,,,,,,,,,,147.216,1747577970.669,7,-3.4515215426333232,0.010352515818017475,-0.0998174148840012,80.25076227779452,3.2793009942753844,6331.6274509803925,8.498618559807172,8.68720548357939,142.84808446455506,1,0 days 00:02:27.174000,0.042
47,1,8,0 days 00:02:27.425000,0,,43.553,2,51.086,0,52.786,0,147.0,21:05.313,2025-11-11 10:26:03.688,0:43.553,0:51.086,0:52.786,,,Am,,Toyota Gazoo Racing,GF,43.553,51.086,52.786,17.523,17.523,26.03,43.553,28.911,1:12.464,22.175,1:34.639,33.016,2:07.655,19.77,2:27.425,7,1115.31,1747578265.31,,,,,,,,,,147.425,1747578117.885,8,-0.9282888822295475,0.015087204075516933,-0.09648636499850166,80.19103386275097,3.2574168414743783,6357.266467065869,8.509986514833683,8.728960143841775,142.97179640718562,1,0 days 00:02:27.174000,0.251
47,1,9,0 days 00:02:28.312000,0,,43.853,0,50.849,0,53.610,0,146.1,23:33.625,2025-11-11 10:28:32.000,0:43.853,0:50.849,0:53.610,,,Am,,Toyota Gazoo Racing,GF,43.853,50.849,53.61,17.646,17.646,26.207,43.853,28.719,1:12.572,22.13,1:34.702,33.4,2:08.102,20.21,2:28.312,8,1263.622,1747578413.622,,,,,,,,,,148.312,1747578265.31,9,-1.9523724261414506,0.015468516860638616,-0.09658340793792898,78.37325276037005,3.2476872575350644,6328.971641791045,7.515204416592062,7.743575052223218,141.9386119402985,1,0 days 00:02:27.174000,1.138
47,1,10,0 days 00:02:29.442000,0,,45.036,0,51.686,0,52.720,0,145.0,26:03.067,2025-11-11 10:31:01.442,0:45.036,0:51.686,0:52.720,,,Am,,Toyota Gazoo Racing,GF,45.036,51.686,52.72,18.033,18.033,27.003,45.036,29.405,1:14.441,22.281,1:36.722,33.039,2:09.761,19.681,2:29.442,9,1413.064,1747578563.064,,,,,,,,,,149.442,1747578413.622,10,-4.272525849335302,0.009524076809453472,-0.09696454948301331,77.4787858197932,3.2079763663220087,6310.589364844904,7.7019098966026585,8.014924667651403,141.05434268833088,1,0 days 00:02:27.174000,2.268
47,1,11,0 days 00:02:28.376000,0,,44.050,0,51.666,0,52.660,0,146.0,28:31.443,2025-11-11 10:33:29.818,0:44.050,0:51.666,0:52.660,,,Am,,Toyota Gazoo Racing,GF,44.05,51.666,52.66,17.848,17.848,26.202,44.050,29.255,1:13.305,22.411,1:35.716,33.031,2:08.747,19.629,2:28.376,10,1561.44,1747578711.44,,,,,,,,,,148.376,1747578563.0640001,11,-4.106543723973825,0.010517251635930994,-0.09178167757287328,77.44634443783463,3.2433075550267696,6314.3125,8.034323319452707,8.45506246281975,141.96270833333332,1,0 days 00:02:27.174000,1.202
47,1,12,0 days 00:02:27.555000,0,,43.756,0,51.338,0,52.461,2,146.8,30:58.998,2025-11-11 10:35:57.373,0:43.756,0:51.338,0:52.461,,,Am,,Toyota Gazoo Racing,GF,43.756,51.338,52.461,17.697,17.697,26.059,43.756,29.080,1:12.836,22.258,1:35.094,32.908,2:08.002,19.553,2:27.555,11,1708.995,1747578858.995,,,,,,,,,,147.555,1747578711.4399998,12,-3.0577464788732396,0.00824183398261912,-0.09654569973029667,79.67106382978724,3.267305963440216,6316.433283358321,7.700846568774349,7.89922685046449,142.6344227886057,1,0 days 00:02:27.174000,0.381
47,1,13,0 days 00:02:28.932000,0,,44.808,0,51.384,0,52.740,0,145.5,33:27.930,2025-11-11 10:38:26.305,0:44.808,0:51.384,0:52.740,,,Am,,Toyota Gazoo Racing,GF,44.808,51.384,52.74,17.763,17.763,27.045,44.808,28.803,1:13.611,22.581,1:36.192,33.131,2:09.323,19.609,2:28.932,12,1857.927,1747579007.927,,,,,,,,,,148.932,1747578858.9950001,13,-4.301185536455246,0.010957024303497332,-0.09517664493183166,80.03719917012448,3.2368109069353883,6316.291420118343,7.884896265560166,8.073952282157677,141.60378698224852,1,0 days 00:02:27.174000,1.758
51,1,1,0 days 00:02:39.516000,0,,49.682,0,52.428,0,57.406,0,135.8,2:39.516,2025-11-11 10:07:37.891,0:49.682,0:52.428,0:57.406,,,Am,,Toyota Gazoo Racing,FCY,49.682,52.428,57.406,22.571,22.571,27.111,49.682,29.596,1:19.278,22.832,1:42.110,33.564,2:15.674,23.842,2:39.516,0,9.513,1747577159.513,,,,,,,,,,159.516,1747576999.997,1,-3.7583995791442604,-0.002407762450315642,-0.01467465513210194,16.566686345569323,0.741465980827683,1535.3659748611517,1.409201835398644,1.5438929155950434,28.342496346097633,1,0 days 00:02:27.465000,12.051
51,1,2,0 days 00:03:41.778000,0,,1:05.511,0,1:16.733,0,1:19.534,0,97.7,6:21.294,2025-11-11 10:11:19.669,1:05.511,1:16.733,1:19.534,,,Am,,Toyota Gazoo Racing,GF,65.511,76.733,79.534,29.017,29.017,36.494,1:05.511,42.321,1:47.832,34.412,2:22.244,54.788,3:17.032,24.746,3:41.778,1,231.291,1747577381.291,,,,,,,,,,221.778,1747577159.5129998,2,-6.316741446999439,-0.0035185081323611885,-0.10205524397083568,66.96448401570387,2.9576556365675826,6258.427170868347,5.708104318564218,5.802424284913068,134.19481792717087,1,0 days 00:02:27.465000,74.313
51,1,3,0 days 00:02:29.813000,0,,44.121,0,51.497,0,54.195,0,144.6,8:51.107,2025-11-11 10:13:49.482,0:44.121,0:51.497,0:54.195,,,Am,,Toyota Gazoo Racing,GF,44.121,51.497,54.195,17.923,17.923,26.198,44.121,29.248,1:13.369,22.249,1:35.618,34.382,2:10.000,19.813,2:29.813,2,381.104,1747577531.104,,,,,,,,,,149.813,1747577381.2910001,3,-4.543313373253493,0.003434930139720559,-0.0690874251497006,37.69912375249501,2.3209580838323354,5115.467532467533,3.628122754491018,3.70388123752495,95.79354645354645,1,0 days 00:02:27.465000,2.348
51,1,4,0 days 00:02:28.210000,0,,44.615,0,50.993,0,52.602,0,146.2,11:19.317,2025-11-11 10:16:17.692,0:44.615,0:50.993,0:52.602,,,Am,,Toyota Gazoo Racing,GF,44.615,50.993,52.602,18.327,18.327,26.288,44.615,28.800,1:13.415,22.193,1:35.608,33.096,2:08.704,19.506,2:28.210,3,529.314,1747577679.314,,,,,,,,,,148.21,1747577531.1039999,4,-7.517809439002671,0.012349065004452361,-0.10219946571682992,74.99869694271298,3.221430691599881,6290.106983655275,6.251311962006531,6.342812407242506,141.01520059435364,1,0 days 00:02:27.465000,0.745
51,1,5,0 days 00:02:28.717000,0,,44.345,0,51.504,0,52.868,0,145.7,13:48.034,2025-11-11 10:18:46.409,0:44.345,0:51.504,0:52.868,,,Am,,Toyota Gazoo Racing,GF,44.345,51.504,52.868,18.151,18.151,26.194,44.345,29.488,1:13.833,22.016,1:35.849,33.329,2:09.178,19.539,2:28.717,4,678.031,1747577828.031,,,,,,,,,,148.71699999999998,1747577679.314,5,-7.467677981375789,0.0059447281465905685,-0.10992370081105436,77.6196275157705,3.2433163112045658,6325.294294294295,7.741701712225893,7.848795434064283,142.27732732732733,1,0 days 00:02:27.465000,1.252
51,1,6,0 days 00:02:27.465000,2,,43.923,2,50.992,0,52.550,0,146.9,16:15.499,2025-11-11 10:21:13.874,0:43.923,0:50.992,0:52.550,,,Am,,Toyota Gazoo Racing,GF,43.923,50.992,52.55,17.879,17.879,26.044,43.923,28.914,1:12.837,22.078,1:34.915,33.115,2:08.030,19.435,2:27.465,5,825.496,1747577975.496,,,,,,,,,,147.465,1747577828.0310001,6,-8.10939637228665,0.0077600356824264055,-0.11637793636633958,77.90089800773119,3.19892952720785,6348.851190476191,7.933658935474279,8.042696996729111,141.5272767857143,1,0 days 00:02:27.465000,0.0
51,1,7,0 days 00:02:28.479000,0,,44.552,0,51.376,0,52.551,0,145.9,18:43.978,2025-11-11 10:23:42.353,0:44.552,0:51.376,0:52.551,,,Am,,Toyota Gazoo Racing,GF,44.552,51.376,52.551,17.932,17.932,26.62,44.552,29.192,1:13.744,22.184,1:35.928,33.155,2:09.083,19.396,2:28.479,6,973.975,1747578123.975,,,,,,,,,,148.47899999999998,1747577975.4959998,7,-6.6745086180828554,0.004153008769277291,-0.11068642273964319,76.6699848805564,3.1638947686725127,6415.204545454545,8.12736165709102,8.24591170244935,142.1980606060606,1,0 days 00:02:27.465000,1.014
51,1,8,0 days 00:02:27.630000,0,,44.161,0,51.020,0,52.449,0,146.8,21:11.608,2025-11-11 10:26:09.983,0:44.161,0:51.020,0:52.449,,,Am,,Toyota Gazoo Racing,GF,44.161,51.02,52.449,17.883,17.883,26.278,44.161,29.029,1:13.190,21.991,1:35.181,33.043,2:08.224,19.406,2:27.630,7,1121.605,1747578271.605,,,,,,,,,,147.63,1747578123.975,8,-6.961682520808562,0.0049426278240190255,-0.11816884661117719,77.99678359096313,3.1869797859690845,6363.289747399703,8.328626634958383,8.447776456599286,141.8711292719168,1,0 days 00:02:27.465000,0.165
51,1,9,0 days 00:02:27.664000,0,,44.011,0,51.021,0,52.632,0,146.7,23:39.272,2025-11-11 10:28:37.647,0:44.011,0:51.021,0:52.632,,,Am,,Toyota Gazoo Racing,GF,44.011,51.021,52.632,17.841,17.841,26.17,44.011,28.864,1:12.875,22.157,1:35.032,33.175,2:08.207,19.457,2:27.664,8,1269.269,1747578419.269,,,,,,,,,,147.664,1747578271.605,9,-6.129593058049073,0.009347995212447635,-0.11664123279473369,78.6647606223818,3.2070616397366845,6393.925261584454,7.3220601436265715,7.430249850388988,142.80433482810164,1,0 days 00:02:27.465000,0.199
51,1,10,0 days 00:02:27.541000,0,,44.179,0,50.932,2,52.430,0,146.9,26:06.813,2025-11-11 10:31:05.188,0:44.179,0:50.932,0:52.430,,,Am,,Toyota Gazoo Racing,GF,44.179,50.932,52.43,17.984,17.984,26.195,44.179,28.762,1:12.941,22.17,1:35.111,33.035,2:08.146,19.395,2:27.541,9,1416.81,1747578566.81,,,,,,,,,,147.541,1747578419.269,10,-7.03103139013453,0.007161136023916293,-0.11490074738415545,79.8058355754858,3.200298953662182,6385.916292974589,7.672200298953663,7.781687593423019,142.70922272047832,1,0 days 00:02:27.465000,0.076
51,1,11,0 days 00:02:27.804000,0,,44.164,0,51.063,0,52.577,0,146.6,28:34.617,2025-11-11 10:33:32.992,0:44.164,0:51.063,0:52.577,,,Am,,Toyota Gazoo Racing,GF,44.164,51.063,52.577,17.883,17.883,26.281,44.164,28.947,1:13.111,22.116,1:35.227,33.149,2:08.376,19.428,2:27.804,10,1564.614,1747578714.614,,,,,,,,,,147.804,1747578566.8100002,11,-8.177588270496708,0.007874925194494314,-0.11623159784560144,76.4783183722322,3.2097546379413524,6380.232035928144,7.6108842010772,7.724426989826451,142.80110778443114,1,0 days 00:02:27.465000,0.339
51,1,12,0 days 00:02:27.574000,0,,44.050,0,51.147,0,52.377,2,146.8,31:02.191,2025-11-11 10:36:00.566,0:44.050,0:51.147,0:52.377,,,Am,,Toyota Gazoo Racing,GF,44.05,51.147,52.377,17.933,17.933,26.117,44.050,29.125,1:13.175,22.022,1:35.197,33.053,2:08.250,19.324,2:27.574,11,1712.188,1747578862.188,,,,,,,,,,147.574,1747578714.614,12,-8.47179104477612,0.0062907462686567165,-0.11577611940298509,77.86708656716418,3.207462686567164,6366.729850746268,7.9934970149253735,8.109311940298507,142.59483582089553,1,0 days 00:02:27.465000,0.109
51,1,13,0 days 00:02:27.948000,0,,44.063,0,51.130,0,52.755,0,146.5,33:30.139,2025-11-11 10:38:28.514,0:44.063,0:51.130,0:52.755,,,Am,,Toyota Gazoo Racing,GF,44.063,51.13,52.755,17.853,17.853,26.21,44.063,29.025,1:13.088,22.105,1:35.193,33.225,2:08.418,19.53,2:27.948,12,1860.136,1747579010.136,,,,,,,,,,147.948,1747578862.188,13,-7.42813995215311,0.0069530502392344505,-0.11491866028708134,78.70690490430623,3.188995215311005,6410.937219730941,7.655438098086124,7.7705367822966505,142.75258594917787,1,0 days 00:02:27.465000,0.483
51,1,14,0 days 00:02:30.102000,0,,43.999,0,53.150,0,52.953,0,144.4,36:00.241,2025-11-11 10:40:58.616,0:43.999,0:53.150,0:52.953,,,Am,,Toyota Gazoo Racing,GF,43.999,53.15,52.953,17.923,17.923,26.076,43.999,30.288,1:14.287,22.862,1:37.149,33.072,2:10.221,19.881,2:30.102,13,2010.238,1747579160.238,,,,,,,,,,150.102,1747579010.136,14,-8.683840190816936,0.005909958258795469,-0.11431305903398926,78.33385211687536,3.2134764460345857,6363.634873323398,7.898003875968993,8.013181276088252,142.53704918032787,1,0 days 00:02:27.465000,2.637
