vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
31,1,1,0 days 00:01:46.933000,0,,38.939,0,34.583,2,33.411,2,132.1,1:46.933,2025-11-10 08:51:09.249,0:38.939,0:34.583,0:33.411,201.1,Jackson Tovo,,Am,,Nitro Motorsports,Toyota Gazoo Racing,GF,38.939,34.583,33.411,28.212,28.212,10.727,38.939,19.468,58.407,15.115,1:13.522,13.106,1:26.628,20.305,1:46.933,,0,3.494,1760791797.494,,,,,,,,,,,106.93299999999999,1760791690.5609999,1,2735.0348258706467,0.258996023856859,39.79137591481446,-86.23485489346635,0.015025347912524849,-0.12067594433399603,43.20914512922465,2.2266401590457257,5503.450248756219,4.6225,4.7006486083499,101.42860696517414,1,0 days 00:01:46.933000,0.0
31,1,2,0 days 00:01:47.868000,2,,37.817,2,35.446,0,34.605,0,131.0,3:34.801,2025-11-10 08:52:57.117,0:37.817,0:35.446,0:34.605,212.2,Jackson Tovo,,Am,,Nitro Motorsports,Toyota Gazoo Racing,GF,37.817,35.446,34.605,27.12,27.12,10.697,37.817,20.208,58.025,15.238,1:13.263,13.309,1:26.572,21.296,1:47.868,,1,111.362,1760791905.362,,,,,,,,,,,107.868,1760791797.494,2,1990.9213313161877,-1.3325158946412352,39.79388101123298,-86.23581529479297,0.02206811989100817,-0.13179866787768696,43.26460793218286,2.1813502876173176,5409.400907715582,4.504028156221617,4.56336663639116,98.68583963691377,1,0 days 00:01:46.933000,0.935
46,1,1,0 days 00:01:45.187000,0,,37.936,0,34.676,0,32.575,0,134.3,1:45.187,2025-11-10 08:51:07.503,0:37.936,0:34.676,0:32.575,198.2,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,37.936,34.676,32.575,27.464,27.464,10.472,37.936,19.736,57.672,14.94,1:12.612,12.826,1:25.438,19.749,1:45.187,,0,1.748,1760791795.748,1760791794.0,2025-10-18 12:49:54,16.45,16.9,76.76,984.5,4.32,194.0,0.0,,105.187,1760791690.5609999,1,2608.122291021672,-3.9666769897801175,39.794521597599086,-86.2366921007541,0.028627129142149273,-0.03540353050480025,48.18143388045835,1.7033137194177763,5258.286377708979,3.862102818209972,3.976845772685042,87.47660990712075,0,0 days 00:01:40.229000,4.958
46,1,2,0 days 00:01:40.625000,0,,34.355,0,33.72,0,32.550,2,140.4,3:25.812,2025-11-10 08:52:48.128,0:34.355,0:33.720,0:32.550,215.1,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.355,33.72,32.55,24.043,24.043,10.312,34.355,19.183,53.538,14.537,1:08.075,12.85,1:20.925,19.7,1:40.625,,1,102.373,1760791896.373,,,,,,,,,,,100.625,1760791795.748,2,2007.6097201767304,-6.667736237856932,39.79380112210898,-86.23578951040857,0.008101560200176626,-0.06918486900206064,42.03703267589049,1.8092434501030321,5741.269513991164,4.381231969384752,4.529721813364733,96.23871870397645,0,0 days 00:01:40.229000,0.396
46,1,3,0 days 00:01:40.515000,0,,34.048,2,33.741,0,32.726,0,140.6,5:06.327,2025-11-10 08:54:28.643,0:34.048,0:33.741,0:32.726,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.048,33.741,32.726,23.926,23.926,10.122,34.048,19.064,53.112,14.677,1:07.789,12.976,1:20.765,19.75,1:40.515,,2,202.888,1760791996.888,,,,,,,,,,,100.515,1760791896.373,3,1966.4362139917696,-9.746315356113627,39.793988053128274,-86.23580431005699,0.027517908604363935,-0.19193618773157678,76.2492795389049,2.879374228077398,6377.594650205761,5.696239193083573,5.807091395636065,134.28471193415638,1,0 days 00:01:40.229000,0.286
46,1,4,0 days 00:01:40.312000,0,,34.049,0,33.698,0,32.565,0,140.9,6:46.639,2025-11-10 08:56:08.955,0:34.049,0:33.698,0:32.565,215.1,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.049,33.698,32.565,23.888,23.888,10.161,34.049,19.026,53.075,14.672,1:07.747,12.861,1:20.608,19.704,1:40.312,,3,303.2,1760792097.2,,,,,,,,,,,100.312,1760791996.888,4,2014.3668122270742,-8.743993010048056,39.79386004926649,-86.23570842417946,0.03969899519440804,-0.20597553516819572,76.77299694189603,3.073394495412844,6369.150655021834,5.49413499344692,5.600198776758409,138.7758552631579,1,0 days 00:01:40.229000,0.083
46,1,5,0 days 00:01:42.044000,0,,34.208,0,34.547,0,33.289,0,138.5,8:28.683,2025-11-10 08:57:50.999,0:34.208,0:34.547,0:33.289,214.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.208,34.547,33.289,23.984,23.984,10.224,34.208,19.324,53.532,15.223,1:08.755,13.345,1:22.100,19.944,1:42.044,,4,405.244,1760792199.244,,,,,,,,,,,102.044,1760792097.2,5,1974.9584245076587,-9.105635648754914,39.793921799366004,-86.2356838427969,0.019717780690257754,-0.21276015727391873,76.14888160768895,3.0449978156400173,6371.417943107221,6.982619047619048,7.11677370030581,138.7604366812227,1,0 days 00:01:40.229000,1.815
46,1,6,0 days 00:01:41.029000,0,,34.630,0,33.779,0,32.620,0,139.9,10:09.712,2025-11-10 08:59:32.028,0:34.630,0:33.779,0:32.620,217.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.63,33.779,32.62,24.209,24.209,10.421,34.630,19.116,53.746,14.663,1:08.409,12.825,1:21.234,19.795,1:41.029,,5,506.273,1760792300.273,,,,,,,,,,,101.029,1760792199.244,6,2001.9720430107527,-10.195784946236559,39.79389403804656,-86.23574374291205,0.018508387096774194,-0.2060443010752688,75.46277849462365,3.121290322580645,6331.830107526882,6.693004301075269,6.820535483870968,139.5719569892473,1,0 days 00:01:40.229000,0.8
46,1,7,0 days 00:01:40.736000,0,,34.351,0,33.742,0,32.643,0,140.3,11:50.448,2025-11-10 09:01:12.764,0:34.351,0:33.742,0:32.643,211.4,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.351,33.742,32.643,24.224,24.224,10.127,34.351,19.067,53.418,14.675,1:08.093,12.844,1:20.937,19.799,1:40.736,,6,607.009,1760792401.009,,,,,,,,,,,100.73599999999999,1760792300.273,7,2037.5086206896551,-9.132671558049202,39.79388082814618,-86.23562347451623,0.014632714717306863,-0.2108489425981873,72.49343979283556,2.890375485541649,6469.758620689655,6.910345274061286,7.046491152352179,136.2305818965517,1,0 days 00:01:40.229000,0.507
46,1,8,0 days 00:01:41.625000,0,,34.934,0,34.015,0,32.676,0,139.0,13:32.073,2025-11-10 09:02:54.389,0:34.934,0:34.015,0:32.676,212.2,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.934,34.015,32.676,24.575,24.575,10.359,34.934,19.261,54.195,14.754,1:08.949,12.898,1:21.847,19.778,1:41.625,,7,708.634,1760792502.634,,,,,,,,,,,101.625,1760792401.009,8,2003.181236673774,-10.122804774083548,39.79396188513194,-86.23574467794771,0.018192242114237,-0.20278047740835464,75.30179880647911,3.049445865302643,6406.204690831557,7.626924552429667,7.768147911338449,139.02168085106385,1,0 days 00:01:40.229000,1.396
46,1,9,0 days 00:01:40.229000,2,,34.066,0,33.602,2,32.561,0,141.0,15:12.302,2025-11-10 09:04:34.618,0:34.066,0:33.602,0:32.561,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.066,33.602,32.561,23.933,23.933,10.133,34.066,19.021,53.087,14.581,1:07.668,12.903,1:20.571,19.658,1:40.229,,8,808.863,1760792602.863,,,,,,,,,,,100.229,1760792502.6339998,9,2004.2912205567452,-8.8528730703259,39.79391843131639,-86.23573719044288,0.020262435677530014,-0.20226072041166382,74.99593910806175,3.055317324185249,6386.633832976446,6.155092195540309,6.280210120068611,139.1209247311828,1,0 days 00:01:40.229000,0.0
46,1,10,0 days 00:01:40.468000,0,,34.136,0,33.67,0,32.662,0,140.6,16:52.770,2025-11-10 09:06:15.086,0:34.136,0:33.670,0:32.662,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.136,33.67,32.662,23.958,23.958,10.178,34.136,19.009,53.145,14.661,1:07.806,12.953,1:20.759,19.709,1:40.468,,9,909.331,1760792703.331,,,,,,,,,,,100.468,1760792602.8630002,10,1999.4693446088795,-7.963242784380307,39.793919304230826,-86.23572425000332,0.02146137521222411,-0.1993786078098472,74.66469015280136,3.0169779286926994,6388.911205073996,6.40456494057725,6.539679541595926,137.97656779661017,1,0 days 00:01:40.229000,0.239
46,1,11,0 days 00:01:40.639000,0,,34.186,0,33.724,0,32.729,0,140.4,18:33.409,2025-11-10 09:07:55.725,0:34.186,0:33.724,0:32.729,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.186,33.724,32.729,24.0,24.0,10.186,34.186,19.085,53.271,14.639,1:07.910,12.919,1:20.829,19.81,1:40.639,,10,1009.97,1760792803.97,,,,,,,,,,,100.63900000000001,1760792703.331,11,1984.9934354485777,-8.62857142857143,39.79399363812807,-86.23580918241028,0.017573181419807186,-0.19042638036809817,75.78791411042944,3.1248904469763366,6301.260393873085,7.730225679228747,7.874607800175284,139.04978070175437,1,0 days 00:01:40.229000,0.41
46,1,12,0 days 00:02:20.858000,0,,43.270,0,48.129,0,49.459,0,100.3,20:54.267,2025-11-10 09:10:16.583,0:43.270,0:48.129,0:49.459,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,FCY,43.27,48.129,49.459,26.351,26.351,16.919,43.270,31.965,1:15.235,16.164,1:31.399,19.527,1:50.926,29.932,2:20.858,,11,1150.828,1760792944.828,,,,,,,,,,,140.858,1760792803.97,12,1993.8086021505376,-9.87596732588134,39.793925197598035,-86.23573661404033,0.01940584694754944,-0.20181298366294065,75.46743336199484,3.1074806534823733,6317.477419354838,6.856683147033534,6.989484092863285,139.17847639484978,1,0 days 00:01:40.229000,40.629
46,1,13,0 days 00:02:34.575000,0,,55.990,0,49.554,0,49.031,0,91.4,23:28.842,2025-11-10 09:12:51.158,0:55.990,0:49.554,0:49.031,128.1,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,FCY,55.99,49.554,49.031,42.775,42.775,13.215,55.990,31.962,1:27.952,17.592,1:45.544,20.491,2:06.035,28.54,2:34.575,,12,1305.403,1760793099.403,,,,,,,,,,,154.575,1760792944.828,13,2013.1268817204302,-8.097072750753336,39.79387246869629,-86.23574382110345,0.024760654326302194,-0.2047447266465777,75.07126560482135,3.0766250538097286,6331.266666666666,6.126756349547998,6.256312957382695,138.6364224137931,1,0 days 00:01:40.229000,54.346
46,1,14,0 days 00:02:26.080000,0,,52.156,0,47.836,0,46.088,0,96.7,25:54.922,2025-11-10 09:15:17.238,0:52.156,0:47.836,0:46.088,126.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,FCY,52.156,47.836,46.088,40.58,40.58,11.576,52.156,29.734,1:21.890,18.102,1:39.992,18.213,1:58.205,27.875,2:26.080,,13,1451.483,1760793245.483,,,,,,,,,,,146.07999999999998,1760793099.403,14,2082.019969278034,-5.571310217858239,39.79396626933947,-86.23570983736893,-0.0158837066584842,-0.06293832463945996,21.237091132249155,2.0846885547714025,5517.356374807988,2.398071494323412,2.445435716477447,100.35056748466258,1,0 days 00:01:40.229000,45.851
46,1,15,0 days 00:02:13.472000,0,,48.809,0,40.765,0,43.898,0,105.9,28:08.394,2025-11-10 09:17:30.710,0:48.809,0:40.765,0:43.898,162.2,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,48.809,40.765,43.898,37.76,37.76,11.049,48.809,23.045,1:11.854,17.72,1:29.574,19.695,1:49.269,24.203,2:13.472,,14,1584.955,1760793378.955,,,,,,,,,,,133.472,1760793245.483,15,1924.6178521617853,-5.15110242813285,39.79397461210054,-86.2359939605006,0.0015514931621546189,-0.06012726765280491,20.110276304772537,2.1334077588612894,5045.179916317991,1.0411652246720624,1.0814624616243371,91.10488111888111,0,0 days 00:01:40.229000,33.243
46,1,16,0 days 00:01:42.684000,0,,34.900,0,34.378,0,33.406,0,137.6,29:51.078,2025-11-10 09:19:13.394,0:34.900,0:34.378,0:33.406,211.4,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.9,34.378,33.406,24.56,24.56,10.34,34.900,19.186,54.086,15.192,1:09.278,13.259,1:22.537,20.147,1:42.684,,15,1687.639,1760793481.639,,,,,,,,,,,102.684,1760793378.955,16,1937.9689349112425,-6.117622708456534,39.793968612382145,-86.23597714578098,0.0038976936723832054,-0.06895328208160852,19.92211117681845,1.9441159077468952,5560.397928994083,0.7379745712596096,0.7679450029568303,96.78221893491124,0,0 days 00:01:40.229000,2.455
46,1,17,0 days 00:01:41.878000,0,,34.552,0,34.17,0,33.156,0,138.7,31:32.956,2025-11-10 09:20:55.272,0:34.552,0:34.170,0:33.156,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.552,34.17,33.156,24.336,24.336,10.216,34.552,19.336,53.888,14.834,1:08.722,13.17,1:21.892,19.986,1:41.878,,16,1789.517,1760793583.517,,,,,,,,,,,101.878,1760793481.639,17,1948.373182552504,-6.396504854368932,39.79376614147791,-86.23585635929047,0.0221705501618123,-0.08559417475728155,34.604721682847895,2.1262135922330097,5821.150242326333,2.2459757281553396,2.3508996763754046,105.4251941747573,1,0 days 00:01:40.229000,1.649
46,1,18,0 days 00:01:41.466000,0,,34.511,0,34.372,0,32.583,0,139.3,33:14.422,2025-11-10 09:22:36.738,0:34.511,0:34.372,0:32.583,216.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.511,34.372,32.583,24.231,24.231,10.28,34.511,19.391,53.902,14.981,1:08.883,12.902,1:21.785,19.681,1:41.466,,17,1890.983,1760793684.983,,,,,,,,,,,101.46600000000001,1760793583.517,18,1995.4883720930231,-8.276106194690266,39.79389815203911,-86.23573308366791,0.016193426042983565,-0.18951790981879477,74.82834386852086,2.90181205225453,6434.733615221988,5.668672566371682,5.791453855878635,136.3728842105263,1,0 days 00:01:40.229000,1.237
46,1,19,0 days 00:01:41.995000,0,,34.733,0,34.443,0,32.819,0,138.5,34:56.417,2025-11-10 09:24:18.733,0:34.733,0:34.443,0:32.819,217.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.733,34.443,32.819,24.288,24.288,10.445,34.733,19.531,54.264,14.912,1:09.176,12.903,1:22.079,19.916,1:41.995,,18,1992.978,1760793786.978,,,,,,,,,,,101.995,1760793684.983,19,1994.5117773019272,-8.247727272727273,39.7939317418617,-86.23577924371789,0.011697684391080617,-0.2007958833619211,75.36158662092625,2.94811320754717,6450.387580299785,7.601035591766725,7.736758147512864,137.15450643776825,1,0 days 00:01:40.229000,1.766
46,1,20,0 days 00:01:40.776000,0,,34.220,0,33.765,0,32.791,0,140.2,36:37.193,2025-11-10 09:25:59.509,0:34.220,0:33.765,0:32.791,214.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.22,33.765,32.791,24.002,24.002,10.218,34.220,19.098,53.318,14.667,1:07.985,12.889,1:20.874,19.902,1:40.776,,19,2093.754,1760793887.754,,,,,,,,,,,100.77600000000001,1760793786.978,20,2014.5129310344828,-10.261147046140579,39.793879233850085,-86.23566637125546,0.03533807675722294,-0.20474644243208281,76.27155239327297,2.9366106080206986,6485.331896551724,5.675135834411384,5.78614489003881,137.2239224137931,1,0 days 00:01:40.229000,0.547
46,1,21,0 days 00:01:40.477000,0,,34.103,0,33.736,0,32.638,0,140.6,38:17.670,2025-11-10 09:27:39.986,0:34.103,0:33.736,0:32.638,214.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.103,33.736,32.638,23.923,23.923,10.18,34.103,19.088,53.191,14.648,1:07.839,12.835,1:20.674,19.803,1:40.477,,20,2194.231,1760793988.231,1760793989.0,2025-10-18 13:26:29,18.08,18.0,73.92,984.4,8.28,178.0,0.0,,100.477,1760793887.754,21,1998.4840764331211,-8.64724342663274,39.79392471022278,-86.23571190741023,0.01530746395250212,-0.19982400339270567,75.88698897370652,2.986429177268872,6388.341825902336,8.405568278201867,8.544872773536897,137.15627118644068,1,0 days 00:01:40.229000,0.248
46,1,22,0 days 00:01:40.808000,0,,34.151,0,33.922,0,32.735,0,140.2,39:58.478,2025-11-10 09:29:20.794,0:34.151,0:33.922,0:32.735,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.151,33.922,32.735,24.0,24.0,10.151,34.151,19.162,53.313,14.76,1:08.073,12.863,1:20.936,19.872,1:40.808,,21,2295.039,1760794089.039,,,,,,,,,,,100.80799999999999,1760793988.231,22,2003.5790598290598,-8.514273504273504,39.79391928452712,-86.23573536343045,0.01803974358974359,-0.2019568376068376,76.55593162393163,3.092735042735043,6319.628205128205,7.606425213675213,7.731059829059829,138.89914529914532,1,0 days 00:01:40.229000,0.579
46,1,23,0 days 00:01:40.606000,0,,34.265,0,33.711,0,32.630,0,140.5,41:39.084,2025-11-10 09:31:01.400,0:34.265,0:33.711,0:32.630,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.265,33.711,32.63,24.041,24.041,10.224,34.265,19.074,53.339,14.637,1:07.976,12.821,1:20.797,19.809,1:40.606,,22,2395.645,1760794189.645,,,,,,,,,,,100.606,1760794089.039,23,1999.4334763948498,-8.903138435081686,39.79389063899925,-86.23573682396348,0.017038263112639725,-0.20517669819432502,75.6107652622528,3.1018916595012898,6320.903433476395,7.561620808254515,7.698321152192606,139.27843347639484,1,0 days 00:01:40.229000,0.377
46,1,24,0 days 00:01:40.961000,0,,34.154,0,33.93,0,32.877,0,140.0,43:20.045,2025-11-10 09:32:42.361,0:34.154,0:33.930,0:32.877,213.0,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.154,33.93,32.877,23.931,23.931,10.223,34.154,19.212,53.366,14.718,1:08.084,13.005,1:21.089,19.872,1:40.961,,23,2496.606,1760794290.606,,,,,,,,,,,100.961,1760794189.645,24,1992.391304347826,-9.315434782608696,39.793944478242295,-86.23573030554729,0.013304347826086955,-0.19907391304347827,75.26443043478261,3.1143478260869566,6272.234782608695,6.9358760869565215,7.0691434782608695,138.21447826086958,1,0 days 00:01:40.229000,0.732
46,1,25,0 days 00:01:41.432000,0,,34.235,0,34.1,0,33.097,0,139.3,45:01.477,2025-11-10 09:34:23.793,0:34.235,0:34.100,0:33.097,214.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,GF,34.235,34.1,33.097,24.047,24.047,10.188,34.235,19.231,53.466,14.869,1:08.335,13.112,1:21.447,19.985,1:41.432,,24,2598.038,1760794392.038,,,,,,,,,,,101.432,1760794290.6060002,25,2010.7720430107527,-8.217629310344828,39.793888672466935,-86.23572597503662,0.020389655172413795,-0.2046875,75.57696120689654,3.0504310344827585,6377.111827956989,6.679230603448276,6.807637931034482,138.71053879310347,1,0 days 00:01:40.229000,1.203
46,1,26,0 days 00:01:41.091000,0,,34.223,0,33.947,0,32.921,0,139.8,46:42.568,2025-11-10 09:36:04.884,0:34.223,0:33.947,0:32.921,214.3,Lucas Weisenberg,,Am,,Lucas Racing,Toyota Gazoo Racing,FF,34.223,33.947,32.921,24.021,24.021,10.202,34.223,19.145,53.368,14.802,1:08.170,12.955,1:21.125,19.966,1:41.091,,25,2699.129,1760794493.129,,,,,,,,,,,101.09100000000001,1760794392.0379999,26,1994.2267818574514,-9.391281829952526,39.7938970270268,-86.23573881765867,0.01521968062149331,-0.20546611998273628,76.08824773413897,3.053085886922745,6354.287257019439,7.578088044885628,7.714577039274924,138.28805615550758,1,0 days 00:01:40.229000,0.862
47,1,1,0 days 00:01:46.337000,0,,37.865,0,35.031,0,33.441,0,132.9,1:46.337,2025-11-10 08:51:08.653,0:37.865,0:35.031,0:33.441,193.2,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,37.865,35.031,33.441,27.045,27.045,10.82,37.865,19.879,57.744,15.152,1:12.896,13.3,1:26.196,20.141,1:46.337,,0,2.898,1760791796.898,,,,,,,,,,,106.337,1760791690.561,1,3004.1885474860337,-3.9324581005586596,39.793997509919066,-86.23608121605558,-0.2572608938547486,0.10501675977653631,51.66848603351955,1.9251396648044692,5093.498603351955,3.465090782122905,3.5583533519553074,89.26856345885635,0,0 days 00:01:40.322000,6.015
47,1,2,0 days 00:01:40.503000,0,,34.214,0,33.726,0,32.563,2,140.6,3:26.840,2025-11-10 08:52:49.156,0:34.214,0:33.726,0:32.563,213.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.214,33.726,32.563,23.994,23.994,10.22,34.214,19.001,53.215,14.725,1:07.940,12.84,1:20.780,19.723,1:40.503,,1,103.401,1760791897.401,,,,,,,,,,,100.503,1760791796.898,2,1998.4085545722714,-4.869637061079965,39.7938592246093,-86.23570987389621,-0.2509448214812629,0.07979817055178517,32.45461788138094,2.025966361758631,5424.141592920354,3.4882502213042197,3.591490115078194,95.5437168141593,1,0 days 00:01:40.322000,0.181
47,1,3,0 days 00:01:40.406000,0,,34.124,0,33.665,0,32.617,0,140.7,5:07.246,2025-11-10 08:54:29.562,0:34.124,0:33.665,0:32.617,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.124,33.665,32.617,23.942,23.942,10.182,34.124,18.959,53.083,14.706,1:07.789,12.854,1:20.643,19.763,1:40.406,,2,203.807,1760791997.807,,,,,,,,,,,100.406,1760791897.401,3,1966.9628099173553,-7.421740924092409,39.794088464365544,-86.23584669257941,-0.264644801980198,0.19920709570957096,77.32954620462047,2.826320132013201,6368.351239669421,6.950633250825082,7.076130363036304,132.66874226804126,1,0 days 00:01:40.322000,0.084
47,1,4,0 days 00:01:40.380000,0,,34.129,0,33.664,0,32.587,0,140.8,6:47.626,2025-11-10 08:56:09.942,0:34.129,0:33.664,0:32.587,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.129,33.664,32.587,23.92,23.92,10.209,34.129,18.971,53.100,14.693,1:07.793,12.818,1:20.611,19.769,1:40.380,,3,304.187,1760792098.187,,,,,,,,,,,100.38,1760791997.807,4,2006.3463203463205,-6.5876889848812095,39.793959468899224,-86.23572549181416,-0.26646004319654426,0.22454384449244058,77.39351187904968,3.1062634989200864,6344.649350649351,7.70829373650108,7.843460043196544,139.6685775862069,1,0 days 00:01:40.322000,0.058
47,1,5,0 days 00:01:41.201000,0,,34.241,0,33.75,0,33.210,0,139.6,8:28.827,2025-11-10 08:57:51.143,0:34.241,0:33.750,0:33.210,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.241,33.75,33.21,23.98,23.98,10.261,34.241,18.921,53.162,14.829,1:07.991,13.262,1:21.253,19.948,1:41.201,,4,405.388,1760792199.388,,,,,,,,,,,101.201,1760792098.187,5,2021.504366812227,-6.8650481189851265,39.79383789356195,-86.23569930402834,-0.27763910761154853,0.22916885389326333,77.74283902012249,3.1097987751531058,6319.803493449782,6.288552055993001,6.414120734908137,139.27144104803494,1,0 days 00:01:40.322000,0.879
47,1,6,0 days 00:01:41.459000,0,,34.629,0,34.253,0,32.577,0,139.3,10:10.286,2025-11-10 08:59:32.602,0:34.629,0:34.253,0:32.577,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.629,34.253,32.577,24.031,24.031,10.598,34.629,19.612,54.241,14.641,1:08.882,12.798,1:21.680,19.779,1:41.459,,5,506.847,1760792300.847,,,,,,,,,,,101.459,1760792199.3879998,6,2007.8142548596113,-8.05144708423326,39.79390695625453,-86.23574841295411,-0.26496544276457884,0.22101166306695463,77.05048812095032,3.1019438444924408,6353.989200863931,7.713099352051836,7.858164146868251,139.6756371490281,1,0 days 00:01:40.322000,1.137
47,1,7,0 days 00:01:40.684000,0,,34.567,0,33.509,2,32.608,0,140.3,11:50.970,2025-11-10 09:01:13.286,0:34.567,0:33.509,0:32.608,217.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.567,33.509,32.608,24.273,24.273,10.294,34.567,18.806,53.373,14.703,1:08.076,12.844,1:20.920,19.764,1:40.684,,6,607.531,1760792401.531,,,,,,,,,,,100.684,1760792300.847,7,2008.2289416846652,-7.002638408304499,39.79390623165249,-86.23577655475445,-0.26035942906574394,0.2208075259515571,75.68111159169551,3.0536332179930796,6340.116630669547,7.545821799307958,7.696202422145328,138.41166666666666,1,0 days 00:01:40.322000,0.362
47,1,8,0 days 00:01:42.163000,0,,34.688,0,34.212,0,33.263,0,138.3,13:33.133,2025-11-10 09:02:55.449,0:34.688,0:34.212,0:33.263,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.688,34.212,33.263,24.032,24.032,10.656,34.688,19.07,53.758,15.142,1:08.900,13.362,1:22.262,19.901,1:42.163,,7,709.694,1760792503.694,,,,,,,,,,,102.163,1760792401.531,8,1997.5417558886509,-6.358465495070725,39.793940817599534,-86.23574466108509,-0.2638868409772825,0.22352078868409775,75.95892413201886,3.057865409344192,6305.766595289079,7.907081011573083,8.067758251178741,137.92679487179487,1,0 days 00:01:40.322000,1.841
47,1,9,0 days 00:01:40.604000,0,,34.141,0,33.668,0,32.795,0,140.5,15:13.737,2025-11-10 09:04:36.053,0:34.141,0:33.668,0:32.795,215.1,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.141,33.668,32.795,23.931,23.931,10.21,34.141,18.962,53.103,14.706,1:07.809,12.967,1:20.776,19.828,1:40.604,,8,810.298,1760792604.298,,,,,,,,,,,100.604,1760792503.694,9,2002.386462882096,-6.167232375979113,39.79392639505438,-86.23573463579382,-0.2700504786771105,0.22019843342036555,75.33882506527415,3.1153176675369885,6304.792576419214,7.823002610966058,7.978794604003482,139.18747826086957,1,0 days 00:01:40.322000,0.282
47,1,10,0 days 00:01:40.322000,2,,34.117,2,33.533,0,32.672,0,140.9,16:54.059,2025-11-10 09:06:16.375,0:34.117,0:33.533,0:32.672,215.1,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.117,33.533,32.672,23.893,23.893,10.224,34.117,18.893,53.010,14.64,1:07.650,12.82,1:20.470,19.852,1:40.322,,9,910.62,1760792704.62,,,,,,,,,,,100.322,1760792604.2979999,10,2003.5387931034484,-8.161511879049677,39.79392180968052,-86.23576472305068,-0.26520561555075595,0.2120475161987041,77.33878617710583,2.967170626349892,6366.836206896552,8.237812095032398,8.409220302375811,136.47958874458874,1,0 days 00:01:40.322000,0.0
